date,text,link,title
"2014-08-21 00:00:00.000000","Заявление МИД России  в связи с началом доставки гуманитарной помощи жителям украинского Юго-Востока, пострадавшим от боевых действий  1952-21-08-2014  Приветствуем достижение окончательной договоренности о всех параметрах срочной доставки российской гуманитарной помощи на украинский Юго-Восток по маршруту Изварино-Луганск. Этому предшествовали напряженные, многоплановые усилия, включавшие не только практическую организацию транспортировки крупной партии продовольствия, медикаментов, предметов первой необходимости, электрогенераторов, что само по себе с логистической точки зрения было беспрецедентной задачей, но и интенсивные контакты по различным линиям с украинской стороной, руководством и представителями Международного Комитета Красного Креста (МККК), другими зарубежными партнерами. В итоге обеспечены все условия для скорейшего и эффективного достижения главной цели – доставки и распределения столь необходимого сейчас на украинском Юго-Востоке гуманитарного груза.  Выражаем признательность руководству и персоналу МККК за эффективное взаимодействие. Оно было непростым, но искомый промежуточный результат достигнут.  Отмечаем также, что одновременно были достигнуты договоренности о доставке под эгидой МККК гуманитарной помощи, направляемой украинской стороной на Юго-Восток из других регионов Украины.  Теперь главное – обеспечить, чтобы на этапе следования автоколонн до места назначения были исключены любые сбои. Российская сторона подтверждает твердые гарантии безопасности проводимой акции. Аналогичные гарантии, как известно, были предоставлены также со стороны украинских властей и ополченцев.  Предостерегаем от возможных провокаций с целью сорвать доставку помощи. Призываем стороны, вовлеченные в конфликт, объявить о прекращении огня на период осуществления этой акции, и предлагаем Совету Безопасности ООН принять соответствующее заявление. Рассчитываем на поддержку всеми членами международного сообщества дальнейших усилий по облегчению гуманитарной ситуации в юго-восточных районах Украины.   21 августа 2014 года",http://mid.ru/bdomp/brp_4.nsf/8a15b43ae2d7c96443256999005bcbb8/b84961989fd9d45b44257d3b004e9b3e!OpenDocument,"Заявление МИД России в связи с началом доставки гуманитарной помощи жителям украинского Юго-Востока, пострадавшим от боевых действий"
"2014-08-15 00:00:00.000000","Заявление МИД России в связи с попытками сорвать доставку гуманитарной помощи в пострадавшие от боевых действий районы Юго-Востока Украины 1919-15-08-2014  Вызывают глубокую тревогу попытки чинить все новые препятствия доставке российской гуманитарной помощи гражданскому населению Донбасса. Подготовка этой акции вступила в завершающую стадию. В контактах с представителями украинских властей и Международного комитета Красного Креста (МККК) удалось согласовать практически все ключевые параметры передачи по назначению продуктов питания, медикаментов и других предметов первой необходимости. Вместе с тем находятся силы, которые вознамерились не просто лишить население Юго-Востока Украины столь нужной им именно сейчас помощи, но и осуществить открытые провокации, чреватые дальнейшим осложнением обстановки в зоне конфликта. Причем если раньше «палки в колеса» гуманитарной акции вставлялись через надуманные организационно-процедурные претензии, то теперь поступают сведения о прямых угрозах применения силы против нашей автоколонны. Поступают сообщения о том, что диверсионная группа карательного батальона «Айдар» планирует заминировать отдельные участки дорог в Луганской области, чтобы уничтожить автотранспорт с гуманитарным грузом и сопровождающий его персонал, а затем обвинить в террористической деятельности ополченцев. Также обращаем внимание на резкую интенсификацию боевых действий украинскими силовиками с очевидной целью перерезать согласованный с Киевом путь следования гуманитарной колонны от российско-украинской границы до Луганска. Складывается впечатление, что на Украине и за ее пределами остается немало желающих сорвать гуманитарную миссию, даже ценой новых жертв и разрушений. Те, кто вынашивает подобные преступные планы, берут на себя огромную ответственность за их последствия. Российская сторона твердо привержена скорейшему и всестороннему выполнению договоренностей, достигнутых с руководством Украины и МККК относительно доставки гуманитарной помощи жителям Донбасса. Предпринимаем всё от нас зависящее для обеспечения безопасности этой акции. Призываем стороны незамедлительно объявить о прекращении огня на период ее осуществления в соответствии с нормами международного гуманитарного права. Рассчитываем на активную поддержку предпринимаемых усилий по линии МККК, ОБСЕ и ООН.  15 августа 2014 года",http://mid.ru/bdomp/brp_4.nsf/8a15b43ae2d7c96443256999005bcbb8/124b7139e4586ae844257d350051efbd!OpenDocument,"Заявление МИД России в связи с попытками сорвать доставку гуманитарной помощи в пострадавшие от боевых действий районы Юго-Востока Украины"
"2014-08-14 00:00:00.000000","Заявление МИД России о необходимости срочного прекращения огня в зоне боевых действий на Юго-Востоке Украины  1910-14-08-2014  В связи со вступлением в завершающую стадию многоплановых усилий по отработке всех аспектов инициативы оказания гуманитарной помощи населению Юго-Востока Украины МИД России настоятельно призывает противоборствующие стороны срочно обеспечить введение режима прекращения огня. Это необходимо, чтобы гарантировать безопасность предстоящей гуманитарной акции. Прекращения огня требует тяжелейшая ситуация на украинском Юго-Востоке. Призываем противоборствующие стороны в нынешний ответственный момент проявить должную политическую волю для облегчения бедственного положения жителей пострадавшего региона.  14 августа 2014 года",http://mid.ru/bdomp/brp_4.nsf/8a15b43ae2d7c96443256999005bcbb8/452eb89fcf5771d244257d34005d294a!OpenDocument,"Заявление МИД России о необходимости срочного прекращения огня в зоне боевых действий на Юго-Востоке Украины"
"2014-08-04 00:00:00.000000","Заявление МИД России о ситуации на Юго-Востоке Украины 1851-04-08-2014 Продолжает обостряться ситуация на Юго-Востоке Украины. В результате карательной операции киевских властей, осуществляемой при подстрекательстве западных спонсоров режима, гибнут мирные люди, имеется значительное число раненых, разрушаются гражданские объекты. В регионе усугубляется гуманитарная обстановка. Приведем только конкретные факты. 2 августа в Луганской области украинская артиллерия обстреляла город Первомайск. Разрушены жилые дома, есть пострадавшие. Снарядами повреждены 2 подстанции. В городе не работает водоснабжение, нет мобильной связи, разрушена железнодорожная больница, повреждены здания поликлиники и яслей. Поврежден газопровод. В этот день украинские военные обстреляли из минометов школу в Донецке, погибли мужчина и женщина. В здании выбило окна, произошел пожар. На Донбассе между ополченцами и украинскими силовиками произошел обмен пленными и убитыми. Как сообщают представители ополченцев, на телах 3 из 12 погибших обнаружены следы пыток. Кроме того, у большинства пленных ополченцев переломаны кости и отбиты все внутренние органы. 3 августа авианалету подвергся Донецк. Целью авиаударов стала электроподстанция в южном пригороде города. В этот день в пригородах Донецка всю ночь шли бои. Активно применялись гаубицы и установки «ГРАД». Напомним, что из этой установки украинские военные обстреляли город Горловка, в результате которого погибли 40 человек. Факт такого обстрела подтвердили представители правозащитной организации «Хьюман Райтс Уотч». 3 августа мина украинской армии разорвалась в районе КПП ""Гуково"" в Ростовской области, где работали наблюдатели ОБСЕ. По счастливой случайности пострадавших нет. Украинская армия продолжает стягивать к Донецку ракетные комплексы «Точка У», а также «Смерч» и «Ураган». Сколько еще жизней унесет это оружие? Однако киевские власти жизнь мирных граждан, военных и ополченцев, судя по всему, уже не интересует. В Киеве хотят продолжения войны. Вот уже введен и новый полуторапроцентный налог на содержание армии. Украинские власти фактически саботируют продолжение расследования страшной трагедии в Одессе 2 мая 2014 года. Виновные до сих пор не только не наказаны, но и чувствуют себя весьма комфортно. Видя бездействие правоохранительных органов Украины, 3 августа сторонники евроинтеграции Украины, фашиствующие молодчики ""Правого сектора"" и партии ""Свобода"" устроили в Одессе беспорядки, чтобы сорвать концерт украинской певицы Ани Лорак. Поводом для недовольства стало то, что популярная исполнительница выступала до этого в Крыму, а также получила российскую музыкальную награду. Продолжаются гонения на журналистов, готовых объективно освещать события на Украине. 1 августа журналистку Russia Today гражданку США Алину Емпримян выдворили с Украины. Репортера обвинили в попытке дестабилизации ситуации в стране во время сьемок, которые она вела на одном из митингов против мобилизации в Закарпатье. Всё изложенное подтверждает необходимость незамедлительного прекращения огня на Востоке Украины, начала переговоров по решению насущных вопросов будущего государственного устройства этой страны. Несмотря на последовательные обращения России к украинским властям и в международные организации с призывом принять срочные совместные меры в связи с гуманитарной катастрофой и страданиями людей на Юго-Востоке страны, в этой сфере мало что меняется. Министр иностранных дел России С.В.Лавров намерен еще раз привлечь внимание к бедственному положению населения и обратиться со специальными посланиями к руководству ряда международных организаций с целью немедленного запуска специальной гуманитарной операции.  4 августа 2014 года",http://mid.ru/bdomp/brp_4.nsf/8a15b43ae2d7c96443256999005bcbb8/34ce765404cf4bb144257d2a004b205d!OpenDocument,"Заявление МИД России о ситуации на Юго-Востоке Украины"
"2014-07-29 00:00:00.000000","Заявление МИД России о международном расследовании причин катастрофы малайзийского самолета в воздушном пространстве Украины  1804-29-07-2014  Как известно, 21 июля Совет Безопасности ООН единогласно принял резолюцию о проведении международного расследования крушения на Украине малайзийского самолета. В резолюции содержалось, в частности, требование ко всем воюющим сторонам немедленно прекратить боевые действия в районе падения самолета и обеспечить туда доступ следственных органов, Специальной мониторинговой миссии ОБСЕ на Украине и других международных организаций, оказывающих помощь в расследовании. В нарушение данного требования Совета Безопасности Киев публично заявил о намерении взять вооруженным путем контроль над районом падения самолета и начал в этом районе боевые наступательные действия. В результате несколько попыток представителей международной группы расследования, базирующихся в Донецке, попасть в район катастрофы и приступить к работе были сорваны. Российская делегация в СБ ООН 28 июля привлекла внимание партнеров к очевидному факту нарушения Киевом требований Совета и предложила согласовать в Совете Безопасности заявление для прессы, напоминающее о резолюции 2166, прежде всего ее пункте 7, где требуется немедленное прекращение боевых действий в зоне падения обломков. К сожалению, наша инициатива была беспардонным образом заблокирована представителями США, Великобритании и Литвы. Налицо очередная попытка выгородить киевские власти, препятствующая проведению подлинно независимого, беспристрастного международного расследования обстоятельств трагедии.  29 июля 2014 года",http://mid.ru/bdomp/brp_4.nsf/8a15b43ae2d7c96443256999005bcbb8/1efd1b86c478486d44257d240050c6a1!OpenDocument,"Заявление МИД России о международном расследовании причин катастрофы малайзийского самолета в воздушном пространстве Украины"
"2014-07-29 00:00:00.000000","Заявление МИД России о новых военных преступлениях украинского режима  1801-29-07-2014  В последние дни и часы еще более обострилась ситуация на Востоке Украины. Получив очередную порцию поддержки со стороны США и Европейского союза, киевские власти начали массированное наступление на мирные города и мирных граждан Востока Украины. В результате артиллерийских обстрелов украинских силовиков в Горловке погибли 17 мирных граждан, среди них трое детей. Прямым попаданием украинского снаряда разрушено здание школы. Несколько снарядов попали на территорию городской больницы, есть повреждения зданий родильного отделения. В городе объявлен траур. Мы скорбим вместе с жителями этого славного шахтерского города. Убеждены, что виновные в этом страшном преступлении от ответственности не уйдут. Сегодня украинская армия начала массированный обстрел центра Донецка. В этом городе слышны взрывы и выстрелы. Есть попадания снарядов во дворы и жилые дома. Также слышны взрывы в районе городской больницы. Горожане массово скрываются в бомбоубежищах, идет эвакуация железнодорожного вокзала. В городской парк культуры и отдыха попали три снаряда. Вновь требуем от Киева остановить войну против собственного народа. Обращаемся к нашим западным партнерам с призывом повлиять на зарвавшиеся киевские власти. Ответственность за жертвы мирного населения на Востоке Украины лежит и на тех, кто поддерживает указанные преступные действия.  29 июля 2014 года",http://mid.ru/bdomp/brp_4.nsf/8a15b43ae2d7c96443256999005bcbb8/e82ec8c1e630374344257d24004a2bca!OpenDocument,"Заявление МИД России о новых военных преступлениях украинского режима"
"2014-07-29 00:00:00.000000","Заявление МИД России об очередных обстрелах украинскими силовиками территории Российской Федерации   1800-29-07-2014  29 июля сотрудники российского таможенного пункта «Гуково» попали под прицельный обстрел гранатометов и автоматов украинских силовиков. Таможенный пункт получил новые, в дополнение к ранее нанесенным в результате обстрелов украинских силовиков, повреждения. Судя по всему, в Киеве явно опасаются разворачивающейся в пункте пропуска «Гуково» миссии наблюдателей ОБСЕ, призванной осуществлять мониторинг ситуации на российско-украинской государственной границе. Требуем от официального Киева прекратить обстрелы суверенной территории Российской Федерации и обеспечить безопасность международных наблюдателей.  29 июля 2014 года",http://mid.ru/bdomp/brp_4.nsf/8a15b43ae2d7c96443256999005bcbb8/afd5ac053cb77fb744257d2400490bd7!OpenDocument,"Заявление МИД России об очередных обстрелах украинскими силовиками территории Российской Федерации"
"2014-07-23 00:00:00.000000","Заявление официального представителя МИД России А.К.Лукашевича по событиям на Украине  1757-23-07-2014  В России, как и во всем мире, не утихает боль в связи с гибелью ни в чем не повинных людей – пассажиров «Боинга». Они стали жертвами войны, которая идет на Украине. При этом Киев не желает прислушаться к голосу разума и пойти на прекращение огня, что не раз и не два предлагали представители ополченцев. Удары из тяжелых видов оружия наносятся в том числе и по населенным пунктам в непосредственной близости от места падения самолета. Киевские представители считают необходимым каждый день, каждый час вбрасывать несуразные, ни чем не подкрепленные обвинения в адрес России, вместо того, чтобы содействовать полному, беспристрастному международному расследованию причин катастрофы с максимальным приданием гласности результатов такой работы. Вместо этого, по появляющимся данным, силовые украинские ведомства, не уведомив об этом международные организации, проводят некую закрытую деятельность как с носителями информации диспетчерских служб Украины, - и военных, и гражданских, - так и с их сотрудниками. Это явно идет вразрез с задачами объективного и беспристрастного расследования. Впрочем, это делается не первый раз. Где обещанное расследование стрельбы по людям на «майдане»? Кто эти люди, которые стреляли и по своим, и по милиции из здания, которое контролировал комендант «майдана»? Ведь их лица известны. Хотя припоминаю, что многие уважаемые европейские и американские информационные телеканалы и агентства так и не дали эту объективную информацию. Где расследование ужасной трагедии в Одессе, где заживо целенаправленно и хладнокровно, при участии лиц, занимающих государственные должности, сожгли десятки людей, а выпрыгнувших из окон горящего здания добивали дубинками? Это, кстати, тоже, кажется, не имели возможность увидеть многие в Европе и США. К сожалению, информационное табу наложено и на происходившее и происходящее сейчас на Востоке Украины. На первоначальный мирный протест людей, требующих соблюдение своих прав, Киев ответил стрельбой из оружия массового поражения по деревням, селам и густонаселенным большим городам. Сейчас реактивные снаряды рвутся в жилых районах Донецка и Луганска. Погибли многие сотни людей. Если кто-то считает это нормальным, пусть этот кто-то больше не говорит высокопарных слов о соблюдении прав человека. То, что сейчас делает Киев, - это аморально и бесчеловечно. Министерство иностранных дел России еще раз призывает всех к немедленному прекращению огня. Это необходимо для спасения жизни детей, женщин, стариков. Это необходимо для обеспечения условий полного расследования трагедии, произошедшей с пассажирами самолета в небе над Украиной.  23 июля 2014 года",http://mid.ru/bdomp/brp_4.nsf/8a15b43ae2d7c96443256999005bcbb8/da524b66eec8ff2d44257d1e0044ae1a!OpenDocument,"Заявление официального представителя МИД России А.К.Лукашевича по событиям на Украине"
"2014-07-21 00:00:00.000000","Заявление МИД России по теме расследования причин катастрофы малайзийского самолета в воздушном пространстве Украины  1741-21-07-2014  Мировая общественность ожидает скорейшего и независимого расследования причин катастрофы малайзийского самолета в воздушном  пространстве Украины. В целях проведения максимально объективного расследования руководство Министерства обороны Российской Федерации на днях задало десять вопросов украинской стороне. Напомним о них. 1. Власти Украины сразу же определили ополченцев, как виновников трагедии. Что лежит в основе таких выводов? 2. Может ли официальный Киев сообщить все детали использования установок «Бук» в районе боевых действий? Главное - зачем эти системы там развернуты, поскольку у ополченцев нет самолетов? 3. Каковы причины бездействия украинских властей по формированию международной комиссии? Когда такая комиссия начнет работать? 4. Готовы ли представители вооруженных сил Украины предъявить международным экспертам документы по учету ракет класса воздух-воздух и земля-воздух и боекомплектов зенитно-ракетных комплексов? 5. Будут ли данные средств объективного контроля о перемещениях самолетов ВВС Украины в день трагедии предъявлены международной комиссии? 6. Почему украинские авиадиспетчеры допустили отклонение маршрута самолета к северу в сторону «зоны антитеррористической операции»?	 7. Почему не было полностью закрыто для гражданских самолетов воздушное пространство над зоной боевых действий, тем более что в этом районе не существовало сплошного поля радиолокационных средств навигации? 8. Может ли официальный Киев прокомментировать сообщения в соцсетях, якобы от имени испанского авиадиспетчера, работающего на Украине, что сбитый над территорией Украины «Боинг» сопровождали два военных украинских самолета? 9. Почему Служба безопасности Украины начала без международных представителей работу с записями переговоров украинских диспетчеров с экипажем «Боинга» и с данными украинских радаров? 10. Как были учтены уроки предыдущей аналогичной катастрофы российского Ту-154 в 2001 году над Черным морем? Тогда руководство Украины до последней минуты отрицало причастность Вооруженных сил страны к той трагедии, пока неопровержимые доказательства не выявили вину официального Киева. К сожалению, до сих пор какой-либо реакции украинской стороны на указанные вопросы не последовало. Ожидаем, что ответы будут все-таки даны.  21 июля 2014 года",http://mid.ru/bdomp/brp_4.nsf/8a15b43ae2d7c96443256999005bcbb8/26477d378c0e55a444257d1c00442bf0!OpenDocument,"Заявление МИД России по теме расследования причин катастрофы малайзийского самолета в воздушном пространстве Украины"
"2014-07-17 00:00:00.000000","Заявление МИД России в связи с санкциями США против России  1710-17-07-2014  Расцениваем новый пакет американских санкций в отношении России как примитивную попытку отомстить за то, что события на Украине развиваются не по сценарию Вашингтона. Возмутительное и необоснованное стремление возложить на Россию вину за гражданскую войну в соседней стране, ставшую следствием глубокого внутреннего кризиса и уже приведшую к многочисленным жертвам, свидетельствует о провале стратегии США и их киевских клиентов по силовому усмирению широкого народного недовольства. Вместо того, чтобы образумить украинское руководство, бросившее против жителей Донбасса и Луганщины авиацию, тяжелую артиллерию и бронетехнику, Белый дом фактически подстрекает к кровопролитию. При этом, цинично стараясь отвести от себя ответственность и грубо извращая факты, он опять принялся размахивать своим излюбленным оружием - санкционной дубинкой. Мы неоднократно говорили, что разговаривать языком санкций, каким бы ни был их масштаб, с Россией бесполезно. Ни к чему хорошему такой путь не приведет. Это касается и посягательств на активы российских компаний. Тех, кто уверовал в собственную исключительность и в право диктовать свою волю остальному миру, неизбежно ждет горькое разочарование. Общеизвестно, что санкции – инструмент обоюдоострый. В результате любых ограничений на экономическое и финансовое сотрудничество в серьезном накладе останутся и деловые круги самих США, которым придется платить по счетам Белого дома. Подобное поведение Администрации Б.Обамы также неизбежно скажется на возможностях нашего взаимодействия по многим другим направлениям. Если Вашингтон вознамерился обрушить российско-американские отношения, то это останется на его совести. Мы были и остаемся открытыми к конструктивному сотрудничеству со всеми государствами, в том числе с США, на принципах равноправия, невмешательства во внутренние дела и реального учета интересов друг друга. Шантаж же терпеть не намерены, оставляем за собой право на ответные меры.  17 июля 2014 года",http://mid.ru/bdomp/brp_4.nsf/8a15b43ae2d7c96443256999005bcbb8/25a2bd25e3b202bd44257d1800253ccb!OpenDocument,"Заявление МИД России в связи с санкциями США против России"
